Não interrupção da pesquisa / defesas no tempo adequado / semestre letivo válido e concluso;Interação face to face com docentes e pares / apresentações de trabalhos (seminários, comunicações etc.) junto aos graduandos ;Possuo as condições necessárias (ambiente, computador etc.) para a conclusão de minha pesquisa / Já realizo encontros com orientadora por vídeoconferência.;Penso que as atividades acadêmicas não podem parar, mas, sim, adaptar-se às novas demandas, com o fito de não prejudicar o discente no encaminhamento de sua pesquisa. 
1;3;;
Não consigo visualizar como algo positivo.;A limitação da rede de internet, a falta de equipamento eficiente para o tipo de estudo, espaço de concentração e dedicação ao estudo que fica difícil, levando em conta o movimento dos familiares no período de isolamento.;Não possuo ambiente adequado, silencioso... para desenvolver meu trabalho acadêmico.;
não sofrer atraso significativo ;não ter interação social;tenho local e equipamentos adequados;
Adiantar referencial teórico da pesquisa, maiores chances de publicação de artigos, etc.;Interatividade;;
Continuidade das atividades e diminuição dos atrasos no calendário acadêmico;dificuldades de dar andamento a pesquisa e ensino condicionado a disponibilidade de internet ;O ambiente é totalmente propício para dar andamento as aulas, porém a pesquisa ficaria prejudicada, visto depender de uma instituição que nesse momento de isolamento está fechada e sem previsão de retorno. ;
Adiantamento das disciplinas, produção científica (como artigos) e discentes não estariam parados.;Contato mais direto com docentes/orientadores. ;;
aprendizado;não conseguir acompanhar o conteúdo;tenho 2 crianças em casa, isso poderia dificultar a concentração nas aulas.;
Facilidade de interação ;São as discussões ;São otimas;Nenhum
Pode ser benéfico no sentido de não atrasar o calendário para estudantes que estão afastados do trabalho, estão pleiteando concursos ou vagas de emprego diante de dificuldades financeiras. ;Principalmente por dificuldades materiais, acredito que alguns colegas não teriam como cursar as disciplinas online, por dificuldades com computador, com internet, ausência de bolsa etc.;;Entendo que estamos diante de um dilema, sem respostas fáceis, nem generalizantes, que se apliquem a todos os PPGs. Entendo que o melhor seria que cada programa tivesse autonomia, pois, em uma escala menor, é possível reconhecer com maior precisão as demandas e dificuldades dos alunos e, assim, atendê-las. Além disso, muitas pesquisas de campo estão prejudicadas com a impossibilidade de contato social, de modo que certamente haverá atrasos nas entregas de trabalhos finais. Temo, também, pelas dificuldades financeiras que podem estar atingindo os alunos, os cortes de bolsa, as demissões, tudo isso é muito incerto.
"1- Continuidade de pesquisas fundamentais para setores estratégicos do estado de Alagoas; 2- Cumprimento parcial do calendário e planejamento dos discentes e docentes.";1- Cobrança e pressão exagerada dos docentes sobre os discentes para produzir.;;
Aproximação, interação e mediação ;Dificuldades para realização de campo, aulas dialogadas, dificuldades para o ensino de  operacionalização de softwares de metodologia ;;
Orientação sobre os próximos passos da pesquisa que está sendo feita e esclarecimento de dúvidas técnicas sobre a pesquisa.;No caso de uma suposta atividade obrigatória, algum aluno pode se prejudicar por falta de recursos que o permita acompanhar a atividade.;;
"se não obrigatório para os alunos: 1. não deixá-los dispersos; 2. atendimento aos prazos da CAPES";"1. exclusão (nem todos tem condições emocionais ou técnicas para participar); 2. qualidade do ensino.";;
"Transmissão de alguns conteúdos; manutenção do engajamento de estudantes e professores em relação à missão do programa durante a pandemia; defesa da participação da universidade na vida de estudantes e professores durante a pandemia";Alguns grupos teriam dificuldades pois precisam concentrar atividades domésticas, cuidado com os filhos e atividades acadêmicas e profissionais de uma maneira muito diferente do que em uma situação de não confinamento;Apenas mostra as dificuldades que enfrentamos em sala de aula na universidade. Quando precisamos ou desejamos usar material de internet em sala de aula não temos salas adequadas pois não há qualquer equipamento. Precisamos sempre levar o computador pessoal ou reservar data shows na secretaria, algumas vezes não sendo possível. E as dificuldades técnicas entram na conta da dificuldade do professor.;
"Não haveria mais atraso no calendário.
Poderiam ser desenvolvidas atividades aplicadas ao contexto da pandemia.";Para mim, não haveriam perdas.;;Acredito que os programas devem aderir o quanto antes a modalidade ead, mesmo que seja apenas durante o isolamento social. 
"Não atrasaria o calendário acadêmico; teríamos contato, mesmo virtual, com nossos colegas de mestrado e professores e nos afastaríamos mesmo por algumas horas dessa situação do COVID-19.";A proximidade entre as pessoas que o contato presencial proporciona. ;;
otimização do tempo e cumprimento da CH teórica;ausência de acesso a aula devido a internet;nada a comentar;"acredito que algumas atividades podem ser mantidas; Solicito incluir nesse questionário a Residência Multiprofissional, pois é uma pós-graduação com 5.760 horas distribuidas em 24 meses."
"o distanciamento (necessário), buscar atividades (para que não pare) e não encontrei outro ""ganho"". ";distanciamento, falta de estrutura tecnológica e fisica (barulho, movimentação). ;péssimos, no sentido de internet de qualidade, barulho, calor, falta de concentração, etc.;Acho que falta uma ambiente confortável para o ensino-aprendizagem. 
2;2;A questão é mais a logística de funcionamento familiar. Tenho filha pequena e marido profissional da saúde trabalhando. Então apesar de meu espaço físico para estudo ser adequado, o espaço de tempo fica comprometido.;A concentração para estudo e avanço na pesquisa fica comprometida, pelo real da pandemia que assola a todos. A leituras e a escrita requer maior esforço e sem o mesmo êxito de antes. Entendo e até certo ponto concordo com a importância de continuarmos, mas temos um agravante subjetivo, em termos de sentimentos para muitos, e logístico em termos do espaço físico e funções familiares. 
Não atrasaria o curso, tornar os dias de quarentena produtivos, crescimento profissional;dificuldade de assessoramento da pesquisa, limitação na interação das aulas entre aluno-professor, dificuldade em adiantar a pesquisa devido ao uso de equipamento utilizados in loco. ;;
Motiva o incentivo nos estudos;Impossibilidade de pesquisa de campo, para os que precisam.;Confortável;_
Manutenção do calendário para ingressos futuros;Indefinição/conflito de metodologias, inviabilidade de pesquisa qualificada e falta de troca de experiências ;;
.;.;;
Manter o programa em atividade quanto ao ensino de disciplinas. ;"1-A priori não vejo que atividades online  sejam viáveis visto que não se sabe da comunidade acadêmica (professores e estudantes)  às limitações para que se possa participar de tais atividades.
2-Particularmente, no meu curso, a interação com os docentes das disciplinas ministradas faz parte do processo de ensino aprendizagem. É indispensável! 
2- O estudante e o docente necessitam constantemente de interação também para que se possa fazer uma avaliação da aprendizagem, testes escritos  e desde modo o docente consiga  dar o conceito do curso ministrado. Em atividades online vejo que esse processo seria inviável.";No local onde resido tenho acesso à internet de qualidade razoável e também possuo computador pessoal. Contudo, nem sempre o ambiente está propício para estudar pois nem sempre o ambiente está com o silêncio e tranquilidade necessária para concentração.  ;Reiterando, a interação docente-discente no meu curso é essencial no processo ensino-aprendizagem bem como no processo de avaliação.  
sei lá man;sei lá man;;
"1-diminuiria a a ansiedade de pessoas que esperam pelo início dás aulas; 2 -não atrasaria tanto o calendário, tendo em vista que o cumprimento deste se faz necesssario mesmo para o crescimento do próprio programa 3- possibilitaria novas formas de interação social que serviria como revolução no próprio processo educativo ";"1-prejudicaria alguns que não possuem acesso a meios adequados; 2- pode haver dispersão 3- maior probabilidade de problemas técnicos durante as aulas (internet instável) etc";Não são excelentes,  mas acho que diante da pandemia todos estamos sendo obrigados a superar os próprios limites. ;Diante da crise que vivenciamos é necessário encontrar formas de adaptação. Aprender a lidar com as tecnologias se trata de algo necessário ao atual momento. Nossas vidas estão sendo afetadas em tantos sentidos, se pudermos evitar a paralisação da vida acadêmica será uma grande vitória. 
...;...;;
"Manutenção do calendário
Manutenção do incentivo a produção científica, em especial, no contexto de não haver data para retorno das atividades presenciais
Auxílio/ suporte psicológico, já que nos traz uma sensação  de retorno a normalidade";"Falta de interação física, interpessoal
Dificuldade na parte prática dos projetos
";Condições adequadas;Sou favorável a manutenção das atividades em âmbito digital
manutenção de grupos de pesquisa podem auxiliar alguns alunos na reconexão com a academia nesse momento de pandemia e receios;os estudantes estão em processos emocionais distintos, a manutenção das atividades pode causar mais pressão e problemas como ansiedade;não;a manutenção dos prazos dos programas desconsidera os fatores pessoais/emocionais de cada estudante, colocando todos em um bloco monolítico de produção acadêmica visando prazos. Porém pesquisas de campo, no momento, estão interrompidas... e sem isso, há a dificuldade de continuidade de algumas pesquisas 
Retomada das atividades de maneira a amenizar o atraso no calendário, bem como a facilidade no acesso remoto, contribuindo para não aglomeração de pessoas.;Falta de contato com o professos e demais alunos, bem como impossibilidade de utilizaçao do acervo da biblioteca.;Adequado para pesquisa, aprendizado.;
Tempo de organização das dissertações ;Dificuldade de comunicação, distrações durante as aulas online;muitos familiares, muita bagunça.;
"Mantém a pesquisa jurídica ativa, numa das áreas mais afetadas pelas alterações imediatas promovidas pela pandemia (o mundo jurídico está em ebulição); evita maiores prejuízos dos discentes no que se refere ao tempo do curso, dado o risco real de não ser postergado o prazo para submissão da dissertação e; é mais uma ocupação durante o isolamento social, servindo como incentivo à realização de atividades que tenham algum resultado efetivo na alteração do contexto social e profissional do estudante durante um momento socialmente complicado em que tantas coisas estão sendo suspensas e/ou canceladas.";"Retira o contato pessoal dos docentes com os discentes, o que empobrece a experiência de ensino prevista; retira o contato pessoal dos discentes entre si, o que reduz bastante o potencial de melhora no networking dos mestrandos e; diminui a sensação de pertencimento do mestrando em relação à faculdade, pois a presença física é essencial para construir tal sentimento no estudante, assim como reduz o potencial deste para ter empatia diante dos problemas reais pelos quais vem passando a Universidade nos últimos tempos (é a máxima do ditado popular: o que os olhos não veem o coração não sente).";Tenho duas filhas pequenas que estão sem aulas num apartamento de médio porte. Moro perto de uma grande avenida que gera um pouco de barulho. Mas é possível estudar e pesquisar, sim, com alguns sacrifícios e adaptações.;É possível para a maioria dos alunos do mestrado, alguns já na plenitude de suas vidas profissionais, mesmo diante de um contexto para o qual ninguém estava preparado, com alguns sacrifícios e limitações, desenvolverem seus estudos e suas pesquisas no conforto de suas casas. A falta do contato presencial pode ser compensada com o ganho de tempo não usado com transporte, por exemplo, ou mesmo com uma maior disponibilização de material pelos professores, dado o fato de que várias instalações físicas estão fechadas ou com acesso limitado. É muito necessário que os professores queiram de forma plena passar pela experiência, pois dependerá deles o sucesso de tal empreitada. Não é momento para posições individuais e cegas à realidade que se mostra, mas, sim, de consenso, de bom senso, em que todos devem ceder um pouco para que a nossa sociedade acadêmica continue caminhando.
"Continuidade das atividades sem prolongamento ao longo de anos (mantendo a pós-graduação de 2 a 3 anos); Continuidade do ensino (para que não se perca os aprendizados); Busca de novas metodologias (textos, atividades básicas, vídeos, áudios) para o ensino-aprendizagem.";"Pouco tempo para realizar a pesquisa (pois é em outro município e requer viagens); Pouco tempo para adquirir os créditos solicitados (pois não estão ofertando palestras e eventos nesse semestre.  ";Muito barulho pois moro em local muito aglomerado (os vizinhos colocam som alto, o que permite que não se tenha concentração), internet lenta e muitas vezes cai, local muito quente e pouca iluminação. Não possuo câmera para webconferências, nem bom microfone.;Seria muito mais interessante que as aulas fossem sim mantidas, mas de forma especial, a garantia dos créditos deveria se estender (pelo menos por mais 6 meses já que esse semestre não tem atividades presenciais (eventos científicos). As aulas deveriam ser através de vídeo ou textos, especialmente textos e qualquer dúvidas entraríamos em contato com os professores. Não possuo boa qualidade de internet, nem câmera, nem um bom microfone.
Minimizar atraso no calendário acadêmico.;Não sei.;Não vejo problema das aulas serem à distância, mas parte da pesquisa (dissertação) não pode ser realizada via Home Office.;Algumas etapas da pesquisa ficaram prejudicadas por conta do isolamento social. O que pode acarretar em dificuldades de cumprir o calendário. Acho que isso deve ser levado em consideração.
2;1;;
Cumprimento do calendário acadêmico.;"Aprendizado.
Preparação para os exames de qualificação.
Distância da Ufal.";;
Não atrasar o calendário acadêmico;As pessoas que não tem condições de acompanhar as aulas ficariam prejudicadas on line;;Gostei muito da possibilidade da comunidade acadêmica poder opinar sobre a manutenção das aulas nesse momento de crise, assim como, é muito importante que se tenha uma preocupação com aquelas pessoas que não tem condições emocionais e/ou físicas de acompanhar as aulas. 
"1. Menor atraso no calendário acadêmico;
2. Gostaria de começar as disciplinas do mestrado para me ajudar na minha pesquisa;
3. Eu teria mais autonomia nos horários para realizar as atividades online;
4. O atraso para iniciar o mestrado gera uma desmotivação por parte do aluno";"Os cursos EAD precisam de mais disciplina do aluno para cumprir os prazos das atividades;
Menor interação e formação de vínculos entre alunos e professores;
A metodologia teria que ser diferenciada, mais atrativa para não gerar dispersão e cansaço.";Mobiliário inadequado, irei realizar as atividades na mesa de jantar na sala. ;Será mais um desafio para todos! Mas nos adaptamos as dificuldades que essa situação exige para proteção de todos contra a transmissão por COVID-19.
"1. Controle das atividades e aprendizado; 2. Continuidade do Programa; 3. Contato com outras ferramentas de ensino e aprendizagem e de acesso à conteúdos pertinentes ao curso.";"1. Contato entre docente e discente para além das aulas online para esclarecimentos posteriores de dúvidas com relação ao conteúdo e/ou atividades; 2. Bom acompanhamento das aulas mediante e dependente de uma internet de qualidade (ex.: travamentos durante o vídeo, queda de sinal e consequente interrompimento da aula); 3. Sistema de avaliação mediante provas.";"Não é um ambiente silencioso - como gostaria que fosse - e isso dificulta minha concentração; não possuo uma internet de boa qualidade, o sinal oscila bastante o que dificulta acompanhar videos em tempo real.";
3;1;Possuo boas condições de executar meu trabalho acadêmico em casa.;Acho interessante a proposta de trabalhar por meios digitais. 
N/A;N/A;;
Pesquisa, implantação e execução de experimentos ou pesquisa.;Atraso e dispersão.;Sim, minha residência não possue crianças ou adolescentes que venham a me incomodar no desenvolver das atividades.;
Não atrasar a conclusão e  dar continuidade a pesquisa;Baixa produtividade, troca de conhecimentos e interações entre alunos e docentes prejudicada;Tenho um ambiente em condições mínimas para o estudo;Entendo ser de suma importância a iniciativa de ouvir a opinião dos alunos e professores e espero que levem em consideração que o ensino a distância pode ser uma ótima opção mas precisamos dos recursos adequados para proporcional o ensino de qualidade
"1 Continuidade das atividades 
2 Interação com colegas e professores 
3 Produção on-line de conhecimento";"1 Não comprometimento de todos os sujeitos envolvidos 
2 Baixa qualidade na produção 
3 Possível perda de vínculos, sobretudo para quem tem dificuldade em usar meios digitais ";Ambiente razoável que oferece os meios necessários para o labor acadêmico ;
A continuidade das aulas.;Nem todos conseguirão acompanhar o curso.;Um ambiente muito estressante, não tenho tranquilidade para realizar minha pesquisa de forma satisfatória.;
"Permanência do desenvolvimento de autonomia no processo de aprendizagem; contribuição para maior consolidação de ferramentas online nos processos de ensino e de aprendizagem; continuidade da construção de conhecimentos inerentes à formação.";"Dificuldade no que diz respeito à construção de conhecimentos que sejam dependentes de interação social presencial e que são importantes na formação; interferência de aspectos emocionais negativos, em decorrência do isolamento social.";;
Contribuir para o cumprimento do calendário acadêmico. Evitar disseminação e/ou contaminação pelo Coronavírus. ;Interação acadêmica. ;;
Seria uma forma de evitar mais atrasos para o calendário letivo, porém nem todos os discentes ou docentes tem o suporte necessário para iniciar o novo procedimento metodológico virtual de aula.;O aprendizado não será totalmente passado devido a impossibilidade de aulas práticas que tem um peso maior no aprendizado do que a teórica, sem contar que eu como alguns outros discentes não possuímos os meios necessário para poder ter acesso as atividades onlines.;Não possuo, na minha residência, ambiente adequado para trabalho acadêmico em termos de silêncio, pois tenho irmão pequeno, não possuo computador pessoal, para estudar e manter ou melhorar o rendimento que tinha anteriormente à situação de isolamento social.;
3;3;;
"Viabilizar o contato;  Passar a sensação de evolução; Diminuir a ansiedade pela volta das atividades.";"Qualidade não garantida; Diminuição da produção e aprendizagem prática; ";No geral atende as necessidades, apesar de alguns momentos, como sempre a casa está cheia, eu seja interrompido por alguém.;
"Não perderíamos completamente o ano letivo; não relaxaríamos durante a crise desta pandemia e teríamos estudos e conhecimentos para alimentar nossa mente.";"As aulas online nunca terão o mesmo aproveitamento das aulas virtuais; para algumas pessoas talvez seja difícil o acesso a internet de qualidade e para alguns professores esta atividade pode não ser atendida.";Minha casa antes de mais nada sempre será um ambiente que me fará bem, logo, não vejo dificuldade, uma vez que não sabemos até quando essa pandemia vai durar.;É necessário tentarmos essa modalidade de ensino. Não sabemos quando a vida vai voltar ao normal e seria meio que prejudicial prolongar um curso de 2 anos para por exemplo 3 ou 4 .
Não atrasaria o tempo para conclusão; Traria dificuldades para os alunos que ainda precisam de aula e de estar em contato com orientadores.;;
indiferente. ;indiferente. ;norma. ;avante, logo isso passa. 
"1- Manutenção da relação aluno x professor x aluno; 2 - Busca de alternativas para efetivar a mediação pedagógica; 3 - Necessidade de escuta atenta aos sujeitos envolvidos no processo.";"1-  Dificuldade participação efetiva de todos os subjetivos no processo em função da  conexão de internet; 2 - Necessidade de redefinir os projetos de pesquisa em função da  impossibilidade de realizar atividades no campo empírico; 3 - Limitações que algumas plataformas, como também a impossibilidade de alguns recursos para realização de atividades.";No momento estou em casa com 3 adultos e uma criança de 6 anos de idade, daí a necessidade de uso dos equipamentos e espaços da casa pela pessoas, como também o uso de maior demanda de internet...;O momento requer cautela e nos desafia para a busca de um novo modus operandi, o presencial não inviabiliza a EaD e vice-versa. O momento tá nos mostrando a necessidade urgente de aproveitarmos o que os dois modelos/paradigmas  nos oportuniza e quem saber tiramos um consenso da intersecção que estes nos oportuniza.
Continuidade do processo de ensino -aprendizagem, porém não possuindo um aproveitamento total. Seria uma maneira de não parar as atividades e o ritmo de estudo.;baixo rendimento e pode não atingir a todos.;Consigo organiza-lo de maneira agradável;
1- não atrasar ainda mais as atividades academias;"1- ausência de contato humano, para trocas de experiências e conhecimento, principalmente para quem está iniciando o mestrado.
2- ausência de material e estrutura adequada para dar continuidade as pesquisas em andamento, visto que boa parte destas necessitam de experimentos em escala de bancada.
3- devido as dificuldade de local adequado para o aprendizado, poderá resultar em profissionais pouco capacitados, prejudicando o conceito do curso.";Atualmente moram na mesma casa 6 pessoas distribuídas em 4 quartos, no entanto não há um local isolado para estudo e devido o fluxo de pessoas na casa é muito difícil conseguir se concentrar. Além disso a internet no interior tende a oscilar muito, fazendo com que fiquemos algumas horas sem acesso. Temos idosos na família e devido a pandemia as atividades doméstica estão sendo divididas para não sobrecarregar ninguém.;Iniciar algum contato com o curso seria muito interessante, no entanto minhas condições atuais dificultam minhas chances de um aprendizado adequado. Principalmente no quesito  de cumprimento de horários e atividade, acesso a internet de qualidade e local adequado para estudo.
1- não atrasar ainda mais as atividades academias;"1- ausência de contato humano, para trocas de experiências e conhecimento, principalmente para quem está iniciando o mestrado.
2- ausência de material e estrutura adequada para dar continuidade as pesquisas em andamento, visto que boa parte destas necessitam de experimentos em escala de bancada.
3- devido as dificuldade de local adequado para o aprendizado, poderá resultar em profissionais pouco capacitados, prejudicando o conceito do curso.";Atualmente moram na mesma casa 6 pessoas distribuídas em 4 quartos, no entanto não há um local isolado para estudo e devido o fluxo de pessoas na casa é muito difícil conseguir se concentrar. Além disso a internet no interior tende a oscilar muito, fazendo com que fiquemos algumas horas sem acesso. Temos idosos na família e devido a pandemia as atividades doméstica estão sendo divididas para não sobrecarregar ninguém.;Iniciar algum contato com o curso seria muito interessante, no entanto minhas condições atuais dificultam minhas chances de um aprendizado adequado. Principalmente no quesito  de cumprimento de horários e atividade, acesso a internet de qualidade e local adequado para estudo.
"Acredito que a continuidade das atividades adiantaria o calendário acadêmico, permitindo uma reorganização e readaptação nas rotinas de docentes e discentes. 
2- O contato e retomada de atividades, apesar de não suprir todos os quesitos benéficos de um processo de ensino e aprendizagem presencial, neste contexto de crise, poderiam amenizar sentimentos de ansiedade, angústia e desânimo dos discentes e docentes, permitindo que se possa criar novas perspectivas, diálogos, troca de experiências e análises sobre a situação atual em relação ao nosso objeto de estudo que é a saúde mental. 

3- A modalidade de ensino à distância pode de extrema importância no quesito acessibilidade, principalmente para os que residem distantes da instituição de ensino e após pandemia podem estar sofrendo consequências da crise econômica e da saúde, não terão condições emocionais e financeiras para se deslocarem para outra cidade e desse modo, não precisarão desistir de seus objetivos e sonhos que é concluir o curso de pós graduação. Vivemos em um momento em que se faz mais do que urgente pensarmos em novas estratégias de resistência para que a pesquisa e educação acadêmica se mantenha viva.";"Como consequências negativas da educação EAD, é possível afirmar que os efeitos benéficos do contato dialógico  que a educação presencial proporciona, nunca são os mesmos para o desenvolvimento de habilidades sociais, emocionais e de enfrentamento. 

Esse processo de educação à distância também pode ser gerador de ansiedade e angústia para os envolvidos, principalmente por muitos se sentirem pressionados a produzirem  em um momento tão delicado como o que estamos vivenciando.";Tenho um quarto, notebook e materiais que podem suprir as necessidades. Em relação a horários e silêncio, posso contar com a colaboração da família. ;"Acho que o questionário foi uma ferramenta importante para a compreensão da realidade de todos nesse momento de isolamento social e manutenção do vínculo com a instituição. 
A educação EAD tem seus prós e contras, apresenta muitos desafios, mas em situações atípicas se mostra como uma ferramenta útil de contato e estímulo a adaptação e continuidade. "
Ocupar a mente e o tempo dos alunos e professores com as aulas e atividades.;Falta de concentração e/ou dificuldade de acesso as aulas online, pode levar ao aluno não conseguir acompanhar os assuntos ministrados.;;
Quando as atividades fossem retomadas os alunos já não teriam tanta disciplina para pagar e poderiam se concentrar na parte de pesquisa, principalmente que faz uso de equipamentos da Instituição e não estão tendo acesso nesse momento;Se por algum motivo, algum aluno que deveria está pagando as disciplinas não o possa fazer porque será online;;
Manutenção dos prazos, continuidade das pesquisas, finalização da pós-graduação em momento adequado.;Não conseguir se dedicar ao trabalho devido à dificuldade em casa de organização por conta da mudança na rotina. Dificuldade em manter os prazos. Necessidade de prorrogação p/ conclusão.;Sou da área da saúde, assim como minha esposa. Temos um filho de 5 anos que no momento está sem atividades escolares. Quando minha esposa sai para o trabalho, fico com ele e vice-versa. Muitas vezes é complicado conseguir concentração nesse período de isolamento social em casa. Nesse momento inclusive minha esposa está isolada devido à possibilidade de Covid-19 (aguardando o resultado do exame).;Quando o isolamento social iniciou, acreditei que conseguiria adiantar bastante coisa do meu trabalho, pois passaria mais tempo em casa. No entanto a mudança na rotina foi bastante grande. Acredito que as aulas via EAD são interessantes, no entanto, para a minha situação atual, é possível que eu tenha alguma dificuldade em conseguir participar das aulas e manter os prazos, caso a EAD seja de fato iniciada e os prazos não sejam prorrogados.
"Possibilidade de antecipar o pagamento de créditos;
Maior estreitamento com uso das ferramentas tecnológicas;
Ocupar a mente com algo positivo.";Qualificação sem resultados da pesquisa.;As condições ambientais favorecem o adiantamento de algumas etapas da pesquisa, no entanto, uma etapa se encontra prejudicada devido a necessidade da coleta de dados em campo.;Acredito que a maior dificuldade seja a manutenção dos prazos para as pesquisas que dependem exclusivamente da etapa de campo para coleta de dados, visto que pode acarretar em   trabalhos de menor qualidade diante do menor tempo para execução do planejado.
Não sei;Não sei opinar;Não;Não
Não atrasar o calendário e a conclusão do curso;"Qualidade no aprendizado; interação maior com a turma; troca maior de experiências.";Em meu caso as condições são de razoáveis a boas, mas não é uma realidade da maioria.;Acho que não deveriam acontecer por não proporcionar condições igualitárias a todos os discentes e docentes.
"1 Não retardar a conclusão do curso.
2 Não acumular trabalho para o pós isolamento.
3 Mostrar a sociedade que continuamos em atividade.";1 Restrição da oportunidade de interagir presencialmente com docentes e colegas.;Fisicamente, são boas. O maior obstáculo é o ambiente doméstico, com filhos e esposa.;Diante da necessidade de manter atividades, é uma opção viável e promissora, que pode surpreender a todos, após superar a resistência inicial ao novo.
"Manutenção dos cronogramas; pagamento de créditos.";"Prejuízo de aprendizagem por ausência do processo de discussão em sala; prejuízo de aprendizagem por fatores ambientais.";Minha residência estava em processo de reforma antes da pandemia. Atualmente não possuo porta no quarto e o barulho no ambiente acaba por ser alto, considerando a proximidade dos outros cômodos.;Apesar de reconhecer as dificuldades empregadas na realização das aulas online, bem como enaltecer os prejuízos desta prática na formação, vejo como uma alternativa válida, para evitar atrasos maiores nos cronogramas.
"1. Pesquisa bibliografica e documental 

2.  Orentação  da pesquisa. ";"1. Redução de quantidade de conteúdo

2. Perda de  Qualidade de aulas 
";;
Cumprimento dos créditos a serem obtidos;Debates enriquecedores.;;
As atividades on-line contribuem para manter o aprendizado e o foco dos alunos;Manter o aprendizado e foco dos pós-graduandos;Boas;
Manteria o o engajamento dos discentes nas suas atividades de pesquisa. Teríamos maior possibilidade de manter os compromissos de datas com a Capes.;A maior parte das pesquisas dos discentes  que oriento requer atividades de campo, impossíveis de realizar agora .. Em sala de aula, dependo muito da interatividade entre os discentes e, como  a disciplina atual tem formato de ateliê,, pressupõe produção, inclusive material, realizada coletivamente.;;"Acho que poderíamos pensar em atividades que mantenham o nosso engajamento docente e dos discentes mas que não se constitua em formato de aula. Penso, por exemplo, em compartilhar questionários para ir conhecendo a turma, enviar textos para análise compartilhada etc. Quanto às orientações, tenho mantido mas discordo totalmente de se manter o calendário de forma rígida visto que muitas situações de pesquisa estão comprometidas (vide trabalho de campo) como também tenho recebido muitos retornos dos discentes a respeito de difícil situação frente à quarentena ( manutenção da casa, desemprego de parentes, problemas psicológicos etc)
"
"1. aumento do conhecimento teórico
2. pesquisa teórico-científica
3. auto-aprendizagem";"1. conhecimento experimental
2. condução da dissertação experimental em laboratório
3. dúvidas quanto os dados experimentais";confortável, de boa qualidade na internet, eu tenho um computador, boa luminosidade.;Tudo ótimo no entanto gostaria que fossem respondidas todas as questões.
Manutenção do Calendario;pouco aproveitamento das disciplinas;;
1. Iria, ao menos, adiantar o desenvolvimento do curso.;1. Interação presencial com o professor e dúvidas suscitadas.;;
-;1- Nem todos tem acesso a internet 2- Nem todos tem ambiencia ideal para home office 3- Não estamos aptos para aulas online visto que nos matriculamos em um curso presencial e não em EAD;;Não concordo com a manutenção das atividades por meio digitais, visto que não é unanime o acesso dos discentes a internet e a dispositivos digitais.
 Evita-se o distanciamento do docente e do discente das atividades inerentes ao programa. Não acumular atividades para o retorno após o isolamento social.;Possibilidade de exclusão de discentes por falta de acesso à internet. Limitações pessoais de docentes e discentes em relação às tecnologias digitais.;;Sugestão: Cuidar para não haver sobrecarga de atividades, pois, as atividades online também demandam preparo em proporções iguais ou maiores do que as presenciais. Para alguns, ainda geram desconforto, e por isso, devem ser bem planejadas (em quantidade/tempo).
não há ganhos;falta de acesso estudantil. qualidade das aulas. interação social.;não possuo;
Não vejo ganhos.;Aumenta a tensão, preocupação e ansiedade.;Não, pois é um ambiente provisório, de aluguel.;O uso de tecnologias para ensino e pesquisa a distancia so deve ser implementado, se for, após longo planejamento e discussao na Universidade e, principalmente, se houvesse condições iguais de acesso na comunidade estudantil. De modo nenhum ser implementado num contexto de tanta instabilidade sanitária, estrutural e emocional.
Reuniões com a equipe de trabalho on line/interação via zap (maior)/solidariedade.;contato presencial/  contato com pais(bem dificil)/ ;Apesar da internet não ser das melhores, consigo trabalhar com tranquilidade.;As atividades por meios tecnológicos é uma ideia excelente, porém esbarramos na falta de instrumento, internet, infraestrutura... Apesar de tudo o que está acontecendo está sendo um aprendizado, estamos nos reinventado e, aproveitando os ensinamentos adquiridos para colocar em prática ajudando assim, outras pessoas que, ainda não dominam essas tecnologias.
UM GANHO SERIA O CONHECIMENTO A SE GANHAR EM OUTRAS LINHAS DE PESQUISA MEDIANTE APRESENTAÇÃO DE PALESTRAS ONLINE;PERDA DE AULAS EXPLICATIVAS COM EXPOSIÇÃO DE PASSO A PASSO DE IDEIAS , CONCEITOS EQUAÇÕES. FALTA DE DISPONIBILIDADE DO ORIENTADOR EM TIRAR DÚVIDAS;MINHA CASA É CONFORTÁVEL, MAS NÃO DISPONHO DE UM AMBIENTE ISOLADO PARA ESTUDO E PESQUISA;
Ajudaria a conseguir os créditos necessários para quem consegue assistir às aulas.;Muitas pessoas não estão emocionante aptas a participar dessas aulas por questões de ansiedade e falta de concentração, contudo, poderia haver, mas sendo opcional e que não trouxesse perdas ao aluno.;Minha residência está em reforma, com isso o barulho é intenso durante o dia, que é o período que eu rendo mais. Contudo, poderia ser sanado estudando à noite.;Muitas pessoas não estarão aptas a participar por motivos de ansiedade pelo momento vivido, falo com propriedade, pois, já faz um mês que não consigo me concentrar em meus estudos. Portanto, sejam maleáveis.
Manutenção do calendário, manutenção do ritmo de estudo e manutenção da pesquisa.;Nenhuma perda;Não;
Continuidade, atenção à sociedade e valorização da instituição.;Descontinuidade e enfraquecimento institucional;;
